dimx,dimy,dimz,buffer_size,packet_size_min,packet_size_max,routing_type,selection_strategy,traffic_type,injection_rate,steady_state_temp_L0,steady_state_temp_L1,router_avg_temp_L0,router_avg_temp_L1,core_avg_temp_L0,core_avg_temp_L1,mem_avg_temp_L0,mem_avg_temp_L1,total_area,avg_power,avg_cores_power,avg_routers_power,avg_power_per_router,layer_area,area_per_core
15,16,2,6,4,8,oe_3d,thermal,random,0.07,nan,nan,26.351951666666665,26.12197625,26.0668,25.88510541666667,25.84851666666667,25.70160125,1.13678e+09 (um^2),6.27624e-07 (J/cycle),5.19116e-07 (J/cycle),1.08508e-07 (J/cycle),2.26059e-10 (J/cycle),5.68391e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,6,4,8,oe_3d,thermal,random,0.08,nan,nan,26.346667083333333,26.120003333333333,26.06581125,25.884309166666664,25.848325,25.701447500000004,1.13678e+09 (um^2),6.26967e-07 (J/cycle),5.18823e-07 (J/cycle),1.08144e-07 (J/cycle),2.253e-10 (J/cycle),5.68391e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,6,4,8,oe_3d,thermal,random,0.09,nan,nan,26.353525416666667,26.1239825,26.067219166666664,25.885542083333338,25.848612083333332,25.701711250000002,1.13678e+09 (um^2),6.28004e-07 (J/cycle),5.1925e-07 (J/cycle),1.08754e-07 (J/cycle),2.2657e-10 (J/cycle),5.68391e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,6,4,8,oe_3d,thermal,random,0.10,nan,nan,26.3581425,26.125903333333333,26.068210833333332,25.886125833333335,25.848917500000002,25.70191583333333,1.13678e+09 (um^2),6.28746e-07 (J/cycle),5.19618e-07 (J/cycle),1.09128e-07 (J/cycle),2.2735e-10 (J/cycle),5.68391e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.01,nan,nan,26.890124583333336,26.612950416666664,26.212104166666666,26.007007499999997,25.885905,25.73237333333333,1.14026e+09 (um^2),7.39712e-07 (J/cycle),5.71199e-07 (J/cycle),1.68513e-07 (J/cycle),3.51068e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.02,nan,nan,26.481499166666666,26.236931249999998,26.089007499999997,25.90333708333333,25.856021249999994,25.707739166666666,1.14026e+09 (um^2),6.53542e-07 (J/cycle),5.29475e-07 (J/cycle),1.24068e-07 (J/cycle),2.58474e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.03,nan,nan,26.38445,26.148301666666665,26.06591583333333,25.88413375,25.850390416666666,25.703166666666668,1.14026e+09 (um^2),6.35394e-07 (J/cycle),5.21699e-07 (J/cycle),1.13695e-07 (J/cycle),2.36865e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.04,nan,nan,26.38828583333333,26.153760000000002,26.067079999999997,25.88515541666667,25.850447083333336,25.703231666666664,1.14026e+09 (um^2),6.35848e-07 (J/cycle),5.21902e-07 (J/cycle),1.13946e-07 (J/cycle),2.37388e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.05,nan,nan,26.379717083333333,26.14988208333333,26.065586250000003,25.884212083333335,25.850172083333337,25.70306375,1.14026e+09 (um^2),6.34855e-07 (J/cycle),5.21499e-07 (J/cycle),1.13356e-07 (J/cycle),2.36158e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.06,nan,nan,26.384757083333334,26.150385833333335,26.066003333333335,25.88459083333333,25.85025875,25.703145,1.14026e+09 (um^2),6.35255e-07 (J/cycle),5.21673e-07 (J/cycle),1.13582e-07 (J/cycle),2.36629e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.07,nan,nan,26.38051791666667,26.145616666666665,26.06502791666667,25.883210000000002,25.850062083333334,25.70287875,1.14026e+09 (um^2),6.34494e-07 (J/cycle),5.21268e-07 (J/cycle),1.13226e-07 (J/cycle),2.35887e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.08,nan,nan,26.382732499999996,26.144472916666665,26.064838333333334,25.883269583333334,25.8501275,25.702974583333337,1.14026e+09 (um^2),6.34606e-07 (J/cycle),5.21311e-07 (J/cycle),1.13295e-07 (J/cycle),2.36031e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.09,nan,nan,26.389408333333336,26.157945416666667,26.067577083333333,25.885938749999998,25.850749166666667,25.703562499999997,1.14026e+09 (um^2),6.36754e-07 (J/cycle),5.22284e-07 (J/cycle),1.14471e-07 (J/cycle),2.3848e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,8,4,8,oe_3d,thermal,random,0.10,nan,nan,26.37391416666667,26.13986166666667,26.063090833333334,25.881927083333334,25.849579166666665,25.702548750000002,1.14026e+09 (um^2),6.33112e-07 (J/cycle),5.20667e-07 (J/cycle),1.12445e-07 (J/cycle),2.34261e-10 (J/cycle),5.70131e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.01,nan,nan,26.96478541666667,26.676987083333334,26.239993333333327,26.028953749999996,25.889493333333334,25.734966250000003,1.14374e+09 (um^2),7.5623e-07 (J/cycle),5.77778e-07 (J/cycle),1.78452e-07 (J/cycle),3.71776e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.02,nan,nan,26.565272083333333,26.31321,26.116444583333337,25.926173333333335,25.860149999999997,25.711085416666666,1.14374e+09 (um^2),6.71733e-07 (J/cycle),5.36637e-07 (J/cycle),1.35096e-07 (J/cycle),2.81451e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.03,nan,nan,26.39005958333333,26.157264166666664,26.07397041666667,25.891101250000002,25.849559583333335,25.70254291666667,1.14374e+09 (um^2),6.38237e-07 (J/cycle),5.22153e-07 (J/cycle),1.16084e-07 (J/cycle),2.41843e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.04,nan,nan,26.384545000000003,26.153477916666667,26.073036666666667,25.890182083333336,25.8494725,25.702422916666666,1.14374e+09 (um^2),6.37661e-07 (J/cycle),5.21936e-07 (J/cycle),1.15725e-07 (J/cycle),2.41094e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.05,nan,nan,26.38079875,26.147289166666663,26.071571249999998,25.889054166666664,25.84907791666667,25.702110416666663,1.14374e+09 (um^2),6.36426e-07 (J/cycle),5.21398e-07 (J/cycle),1.15028e-07 (J/cycle),2.39642e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.06,nan,nan,26.391164166666666,26.156515833333334,26.074312083333332,25.89130583333333,25.84972541666667,25.702648333333332,1.14374e+09 (um^2),6.38502e-07 (J/cycle),5.22334e-07 (J/cycle),1.16168e-07 (J/cycle),2.42017e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.07,nan,nan,26.37931833333333,26.150893333333336,26.07162291666667,25.889335,25.848937083333333,25.702071666666665,1.14374e+09 (um^2),6.36394e-07 (J/cycle),5.2135e-07 (J/cycle),1.15045e-07 (J/cycle),2.39676e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.08,nan,nan,26.386838333333337,26.152582083333332,26.072627916666665,25.890100416666666,25.849287916666672,25.702322916666667,1.14374e+09 (um^2),6.37418e-07 (J/cycle),5.21781e-07 (J/cycle),1.15637e-07 (J/cycle),2.4091e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.09,nan,nan,26.38638,26.152250416666664,26.072907083333334,25.890155,25.849258333333335,25.7022925,1.14374e+09 (um^2),6.37349e-07 (J/cycle),5.21753e-07 (J/cycle),1.15596e-07 (J/cycle),2.40825e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,16,2,10,4,8,oe_3d,thermal,random,0.10,nan,nan,26.39299125,26.154885,26.073707916666667,25.89113375,25.8496775,25.702672916666664,1.14374e+09 (um^2),6.38526e-07 (J/cycle),5.22255e-07 (J/cycle),1.16271e-07 (J/cycle),2.42232e-10 (J/cycle),5.71871e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.01,93.80350625,92.55819062500001,26.888775000000003,26.66598125,26.107678125,25.980249999999998,25.774371875,25.6828875,1.51107e+08 (um^2),9.80312e-08 (J/cycle),7.82863e-08 (J/cycle),1.97449e-08 (J/cycle),3.08514e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.02,92.09133750000001,90.9006375,26.77443125,26.56678125,26.0767875,25.952378125,25.767684375,25.67685,1.51107e+08 (um^2),9.53647e-08 (J/cycle),7.66764e-08 (J/cycle),1.86883e-08 (J/cycle),2.92004e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.03,91.84933125,90.66714687500001,26.666228125,26.4787375,26.01348125,25.902781250000004,25.72221875,25.640596875,1.51107e+08 (um^2),9.49618e-08 (J/cycle),7.64324e-08 (J/cycle),1.85294e-08 (J/cycle),2.89522e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.04,91.87883124999999,90.69922187499999,26.718025000000004,26.531862500000003,26.0486,25.932903125000003,25.749059374999998,25.662534375,1.51107e+08 (um^2),9.50012e-08 (J/cycle),7.64577e-08 (J/cycle),1.85435e-08 (J/cycle),2.89742e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.05,91.891021875,90.70991562500001,26.690346875,26.504662500000002,26.030228125,25.91553125,25.734274999999997,25.65019375,1.51107e+08 (um^2),9.50934e-08 (J/cycle),7.6511e-08 (J/cycle),1.85824e-08 (J/cycle),2.9035e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.06,91.9682375,90.78311562500001,26.674303125,26.488984374999998,26.016771875000003,25.905278125000002,25.723399999999998,25.641490625,1.51107e+08 (um^2),9.51262e-08 (J/cycle),7.65189e-08 (J/cycle),1.86072e-08 (J/cycle),2.90738e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.07,91.97288125,90.78298749999999,26.730881250000003,26.522793749999998,26.050853125,25.930109375,25.7485375,25.6612625,1.51107e+08 (um^2),9.51463e-08 (J/cycle),7.6556e-08 (J/cycle),1.85903e-08 (J/cycle),2.90473e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.08,91.863065625,90.68043125,26.730734375,26.53161875,26.054846875,25.934503125,25.752996875,25.6650375,1.51107e+08 (um^2),9.49745e-08 (J/cycle),7.64387e-08 (J/cycle),1.85358e-08 (J/cycle),2.89622e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.09,91.90617499999999,90.72543437499999,26.71463125,26.526428125,26.044665625,25.928740625,25.745653125,25.659656249999998,1.51107e+08 (um^2),9.50408e-08 (J/cycle),7.64774e-08 (J/cycle),1.85634e-08 (J/cycle),2.90053e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,4,4,8,oe_3d,thermal,random,0.10,91.90291875,90.720371875,26.64879375,26.46935625,26.002434375,25.894212500000002,25.713271875,25.633428125,1.51107e+08 (um^2),9.50638e-08 (J/cycle),7.64901e-08 (J/cycle),1.85737e-08 (J/cycle),2.90214e-10 (J/cycle),7.55535e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.01,93.86758125,92.61986875,26.818875,26.610865625000002,26.062025000000002,25.943996875,25.740134375,25.65543125,1.51571e+08 (um^2),9.81757e-08 (J/cycle),7.82979e-08 (J/cycle),1.98778e-08 (J/cycle),3.10591e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.02,97.59621874999999,96.22967187500001,26.819071875,26.627934375000002,26.003571875,25.900246875,25.663059375,25.5934,1.51571e+08 (um^2),1.0454e-07 (J/cycle),8.19823e-08 (J/cycle),2.25579e-08 (J/cycle),3.52468e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.03,95.3182625,94.024184375,26.89234375,26.682328125,26.071759375,25.953703125,25.735318750000005,25.651799999999998,1.51571e+08 (um^2),1.00694e-07 (J/cycle),7.95657e-08 (J/cycle),2.1128e-08 (J/cycle),3.30124e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.04,95.16305,93.86884375000001,26.890674999999998,26.668915625,26.0702625,25.950399999999995,25.73564375,25.65170625,1.51571e+08 (um^2),1.00221e-07 (J/cycle),7.92725e-08 (J/cycle),2.09489e-08 (J/cycle),3.27327e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.05,95.09128125,93.80512812500001,26.882012500000002,26.6768125,26.068678124999998,25.950965625,25.73565,25.652028125,1.51571e+08 (um^2),1.0018e-07 (J/cycle),7.92309e-08 (J/cycle),2.09489e-08 (J/cycle),3.27326e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.06,95.19055625,93.902140625,26.948346875,26.732440625,26.106156249999998,25.982456250000002,25.762609374999997,25.674059375,1.51571e+08 (um^2),1.00305e-07 (J/cycle),7.93245e-08 (J/cycle),2.09801e-08 (J/cycle),3.27815e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.07,95.002540625,93.71611250000001,26.87230625,26.660106250000002,26.06278125,25.946178125000003,25.7322375,25.6492125,1.51571e+08 (um^2),1.00016e-07 (J/cycle),7.91413e-08 (J/cycle),2.08748e-08 (J/cycle),3.26169e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.08,94.97993124999999,93.69863437500001,26.86714375,26.663884375,26.06201875,25.94579375,25.73175,25.649009375,1.51571e+08 (um^2),1.00014e-07 (J/cycle),7.91303e-08 (J/cycle),2.08838e-08 (J/cycle),3.26309e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.09,95.094028125,93.806859375,26.883490625,26.675190625,26.068615625,25.95151875,25.7359,25.652331250000003,1.51571e+08 (um^2),1.00086e-07 (J/cycle),7.91808e-08 (J/cycle),2.09055e-08 (J/cycle),3.26649e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,6,4,8,oe_3d,thermal,random,0.10,95.0401,93.75338124999999,26.88385625,26.67108125,26.069259375,25.95173125,25.736518750000002,25.6528875,1.51571e+08 (um^2),1.00052e-07 (J/cycle),7.91803e-08 (J/cycle),2.08716e-08 (J/cycle),3.26119e-10 (J/cycle),7.57855e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.01,93.705415625,92.479596875,26.575771875,26.4299,25.934040625,25.842334375,25.65074375,25.583275,1.52035e+08 (um^2),9.82969e-08 (J/cycle),7.83155e-08 (J/cycle),1.99814e-08 (J/cycle),3.12209e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.02,103.90879375,102.352378125,27.30631875,27.0591875,26.17525,26.049996874999998,25.738859375,25.657190625,1.52035e+08 (um^2),1.15187e-07 (J/cycle),8.79061e-08 (J/cycle),2.72812e-08 (J/cycle),4.26269e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.03,96.78366249999999,95.454671875,26.928640625,26.730821875,26.0700625,25.956331249999998,25.727446875,25.646390625,1.52035e+08 (um^2),1.03351e-07 (J/cycle),8.09085e-08 (J/cycle),2.24423e-08 (J/cycle),3.50662e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.04,96.46395625,95.14071874999999,26.87975,26.680431249999998,26.044971875,25.933140624999997,25.711496875,25.632968749999996,1.52035e+08 (um^2),1.0284e-07 (J/cycle),8.05827e-08 (J/cycle),2.22571e-08 (J/cycle),3.47768e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.05,96.458684375,95.12839687499999,26.9322125,26.706825000000002,26.071774999999995,25.953331249999998,25.730825,25.648340625000003,1.52035e+08 (um^2),1.02763e-07 (J/cycle),8.05348e-08 (J/cycle),2.22285e-08 (J/cycle),3.4732e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.06,96.317621875,95.00108125,26.877596875000002,26.68125625,26.047425,25.935609375000002,25.714634375000003,25.635659375000003,1.52035e+08 (um^2),1.0264e-07 (J/cycle),8.046e-08 (J/cycle),2.21798e-08 (J/cycle),3.46559e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.07,96.27951875000001,94.96734062499999,26.893843750000002,26.699828125,26.057878125000002,25.946415625,25.7231875,25.643159375000003,1.52035e+08 (um^2),1.02639e-07 (J/cycle),8.04698e-08 (J/cycle),2.21695e-08 (J/cycle),3.46399e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.08,96.43096874999999,95.11049374999999,26.859490625,26.666375,26.035909375000003,25.926581249999998,25.704950000000004,25.627840624999997,1.52035e+08 (um^2),1.02768e-07 (J/cycle),8.05598e-08 (J/cycle),2.22078e-08 (J/cycle),3.46997e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.09,96.43201875,95.10907499999999,26.85946875,26.661715625,26.034599999999998,25.923637499999998,25.703765625,25.626515625,1.52035e+08 (um^2),1.02745e-07 (J/cycle),8.05338e-08 (J/cycle),2.22114e-08 (J/cycle),3.47054e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,8,4,8,oe_3d,thermal,random,0.10,96.3105625,94.99198125000001,26.92645,26.717240625,26.0739125,25.956134375,25.734393750000002,25.651375,1.52035e+08 (um^2),1.02589e-07 (J/cycle),8.04331e-08 (J/cycle),2.21561e-08 (J/cycle),3.46189e-10 (J/cycle),7.60175e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.01,93.731909375,92.495696875,26.664615625,26.475671874999996,26.000703125,25.8941375,25.69373125,25.617746874999998,1.52499e+08 (um^2),9.85001e-08 (J/cycle),7.83399e-08 (J/cycle),2.01602e-08 (J/cycle),3.15004e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.02,104.9768375,103.39164687499999,27.4173875,27.155384375,26.2342375,26.103106250000003,25.76614375,25.6800875,1.52499e+08 (um^2),1.17164e-07 (J/cycle),8.87991e-08 (J/cycle),2.83653e-08 (J/cycle),4.43208e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.03,97.34156250000001,95.99494687500001,26.984590625000003,26.769103125,26.110025,25.988693750000003,25.745384375,25.660828125000002,1.52499e+08 (um^2),1.04571e-07 (J/cycle),8.14558e-08 (J/cycle),2.31151e-08 (J/cycle),3.61173e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.04,96.991471875,95.654771875,26.96785,26.751415625,26.104981249999998,25.9827625,25.745040625,25.660193749999998,1.52499e+08 (um^2),1.03914e-07 (J/cycle),8.10296e-08 (J/cycle),2.28841e-08 (J/cycle),3.57564e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.05,96.9976375,95.660696875,27.015596875,26.794509375,26.133828125,26.007278125,25.766,25.677190625,1.52499e+08 (um^2),1.03917e-07 (J/cycle),8.10666e-08 (J/cycle),2.28508e-08 (J/cycle),3.57044e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.06,97.04633749999999,95.70598125000001,26.9739875,26.752859375,26.107015625,25.98593125,25.746109374999996,25.661328124999997,1.52499e+08 (um^2),1.03967e-07 (J/cycle),8.10823e-08 (J/cycle),2.28846e-08 (J/cycle),3.57571e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.07,97.051265625,95.7082625,27.01929375,26.784240625,26.131825,26.005015625,25.764103125,25.675559375,1.52499e+08 (um^2),1.03991e-07 (J/cycle),8.10998e-08 (J/cycle),2.28911e-08 (J/cycle),3.57673e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.08,96.93598437499999,95.607109375,26.960453125,26.759396875,26.105428125,25.986309375,25.746309375000003,25.661825,1.52499e+08 (um^2),1.03802e-07 (J/cycle),8.09798e-08 (J/cycle),2.28223e-08 (J/cycle),3.56599e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.09,96.908653125,95.578240625,27.002359374999997,26.789709375,26.128687499999998,26.002915625,25.76328125,25.6750375,1.52499e+08 (um^2),1.03753e-07 (J/cycle),8.09519e-08 (J/cycle),2.28006e-08 (J/cycle),3.5626e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,2,2,10,4,8,oe_3d,thermal,random,0.10,96.896675,95.56122500000001,26.973740624999998,26.755240625,26.110284375,25.986734375,25.749453125000002,25.663628125000002,1.52499e+08 (um^2),1.03684e-07 (J/cycle),8.09049e-08 (J/cycle),2.27792e-08 (J/cycle),3.55925e-10 (J/cycle),7.62495e+07 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.01,106.51627083333334,105.32164583333333,26.924141666666667,26.693964583333337,26.151687499999998,26.014489583333333,25.815724999999997,25.715729166666666,2.26661e+08 (um^2),1.45562e-07 (J/cycle),1.16337e-07 (J/cycle),2.92247e-08 (J/cycle),3.04424e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.02,105.12866666666666,103.96291666666666,26.881785416666663,26.65292083333333,26.126722916666665,25.9914125,25.81334166666667,25.71332083333333,2.26661e+08 (um^2),1.41954e-07 (J/cycle),1.13948e-07 (J/cycle),2.80056e-08 (J/cycle),2.91725e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.03,104.82883333333332,103.66958333333332,26.868322916666667,26.640639583333336,26.12137291666667,25.9854875,25.812235416666663,25.71210625,2.26661e+08 (um^2),1.41343e-07 (J/cycle),1.13568e-07 (J/cycle),2.77758e-08 (J/cycle),2.89331e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.04,104.8005625,103.64524999999999,26.864291666666663,26.645806250000003,26.119210416666665,25.987047916666665,25.812012499999998,25.712504166666665,2.26661e+08 (um^2),1.41358e-07 (J/cycle),1.13578e-07 (J/cycle),2.77796e-08 (J/cycle),2.89371e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.05,104.87849999999999,103.72377083333333,26.864720833333333,26.650639583333334,26.12113125,25.988856249999998,25.8122625,25.712839583333334,2.26661e+08 (um^2),1.41556e-07 (J/cycle),1.13697e-07 (J/cycle),2.78595e-08 (J/cycle),2.90203e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.06,104.70487500000002,103.55262708333333,26.856789583333335,26.64181041666667,26.118145833333333,25.985874999999997,25.811604166666665,25.712160416666666,2.26661e+08 (um^2),1.41173e-07 (J/cycle),1.13475e-07 (J/cycle),2.76972e-08 (J/cycle),2.88512e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.07,104.87902083333334,103.71864583333335,26.869941666666666,26.643062500000003,26.122275,25.986706249999997,25.812579166666666,25.712387500000002,2.26661e+08 (um^2),1.41481e-07 (J/cycle),1.13652e-07 (J/cycle),2.78288e-08 (J/cycle),2.89883e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
16,3,2,4,4,8,oe_3d,thermal,random,0.08,104.88502083333333,103.72516666666667,26.86815208333333,26.643635416666665,26.120285416666672,25.98688125,25.81155,25.711924999999997,2.26661e+08 (um^2),1.41462e-07 (J/cycle),1.13649e-07 (J/cycle),2.78137e-08 (J/cycle),2.89726e-10 (J/cycle),1.1333e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
