dimx,dimy,dimz,buffer_size,packet_size_min,packet_size_max,routing_type,selection_strategy,traffic_type,injection_rate,steady_state_temp_L0,steady_state_temp_L1,router_avg_temp_L0,router_avg_temp_L1,core_avg_temp_L0,core_avg_temp_L1,mem_avg_temp_L0,mem_avg_temp_L1,total_area,avg_power,avg_cores_power,avg_routers_power,avg_power_per_router,layer_area,area_per_core
3,2,2,10,4,8,oe_3d,thermal,random,0.05,81.8737833333333,80.05865,27.2084166666667,26.9717166666667,26.8053333333333,26.6143833333333,25.8269166666667,25.7366166666667,2.85936e+07 (um^2),2.79716e-08 (J/cycle),2.28164e-08 (J/cycle),5.15522e-09 (J/cycle),4.29602e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.06,85.6939,83.68995,27.4643,27.2092166666667,27.0094,26.8007833333333,25.8665666666667,25.7724166666667,2.85936e+07 (um^2),3.06069e-08 (J/cycle),2.4853e-08 (J/cycle),5.75392e-09 (J/cycle),4.79494e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.07,89.5007666666667,87.3021166666667,27.63755,27.3683666666667,27.1430833333333,26.9242,25.8739833333333,25.7807166666667,2.85936e+07 (um^2),3.32732e-08 (J/cycle),2.69064e-08 (J/cycle),6.36675e-09 (J/cycle),5.30562e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.08,92.26865,89.92625,27.9067333333333,27.5932166666667,27.3528166666667,27.1070333333333,25.9314166666667,25.8293333333333,2.85936e+07 (um^2),3.5148e-08 (J/cycle),2.83438e-08 (J/cycle),6.80422e-09 (J/cycle),5.67019e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.09,92.6151,90.2602166666667,27.9869333333333,27.6668666666667,27.4191833333333,27.1665833333333,25.9571,25.8516333333333,2.85936e+07 (um^2),3.54297e-08 (J/cycle),2.85739e-08 (J/cycle),6.85581e-09 (J/cycle),5.71317e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.1,92.5622,90.2078833333333,27.85295,27.5534833333333,27.31425,27.0794166666667,25.9096666666667,25.8125333333333,2.85936e+07 (um^2),3.53691e-08 (J/cycle),2.85236e-08 (J/cycle),6.8455e-09 (J/cycle),5.70459e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.01,69.6753333333333,68.6172888888889,26.1961666666667,26.0799333333333,25.9545777777778,25.8592666666667,25.6399888888889,25.5740111111111,4.24988e+07 (um^2),2.62319e-08 (J/cycle),2.20143e-08 (J/cycle),4.21751e-09 (J/cycle),2.34306e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.02,74.0717666666667,72.8116555555556,26.5122444444444,26.3590222222222,26.1796555555556,26.0534888888889,25.6961,25.6215,4.24988e+07 (um^2),3.02673e-08 (J/cycle),2.50706e-08 (J/cycle),5.19669e-09 (J/cycle),2.88705e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.03,78.5089111111111,77.0475,26.8683111111111,26.6786222222222,26.4327444444444,26.2754111111111,25.7662111111111,25.6810888888889,4.24988e+07 (um^2),3.43403e-08 (J/cycle),2.81526e-08 (J/cycle),6.1877e-09 (J/cycle),3.43761e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.04,82.8234888888889,81.1737,27.1379555555556,26.9413666666667,26.6191333333333,26.4506111111111,25.7988555555556,25.7117222222222,4.24988e+07 (um^2),3.83186e-08 (J/cycle),3.11527e-08 (J/cycle),7.1659e-09 (J/cycle),3.98105e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.05,83.9112333333333,82.2083222222222,27.0483222222222,26.8631555555556,26.5511555555556,26.3976888888889,25.7437333333333,25.6671,4.24988e+07 (um^2),3.93152e-08 (J/cycle),3.19213e-08 (J/cycle),7.39395e-09 (J/cycle),4.10775e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
